"ID","ACTIVITY_UUID","PHASE_UUID","AMOUNT","DURATION","SCHEDULE_ID"
"1f356695-cc3b-4c9e-8d71-ac8aa8791966","7d36884e-8179-48d6-8103-312c848a98a5","e73a06fe-2802-4d98-9478-ec42024fb354",2,"WEEKS",10314
"61ff24d5-3529-4715-a6e4-1ac83bd4afd1","7d36884e-8179-48d6-8103-312c848a98a5","dab03dec-bb77-4b3d-9e2c-49362b0442b2",1,"WEEKS",10315
"b7a0434b-d065-4dac-be41-66755e28be57","7d36884e-8179-48d6-8103-312c848a98a5","206cc791-de8a-453f-aa8c-fdd86e7e3246",2,"MONTHS",10316
"4aeaefee-907b-4290-ac21-d54daaaa87b2","d7e37ad2-7afe-4366-8cf5-609c8dc78e0f","dab03dec-bb77-4b3d-9e2c-49362b0442b2",2,"WEEKS",10334
"c358dd2e-484a-4958-9476-e0241e58ed3e","d7e37ad2-7afe-4366-8cf5-609c8dc78e0f","206cc791-de8a-453f-aa8c-fdd86e7e3246",8,"WEEKS",10335
"d0239985-1c79-4a0f-98c5-233e8f277d64","d7e37ad2-7afe-4366-8cf5-609c8dc78e0f","e73a06fe-2802-4d98-9478-ec42024fb354",4,"WEEKS",10336
"5bc78be6-ec99-4255-8b38-2d3e798ebffa","2b016cec-eca7-4bc0-a2d5-e28c2fa25366","206cc791-de8a-453f-aa8c-fdd86e7e3246",18,"MONTHS",11334
"a92aaf7e-3d78-41cb-9b37-b09d46e62b6c","2b016cec-eca7-4bc0-a2d5-e28c2fa25366","e73a06fe-2802-4d98-9478-ec42024fb354",2,"WEEKS",11335
"a9b3dc3a-efb8-46b3-9a16-a8ab96a7a031","2b016cec-eca7-4bc0-a2d5-e28c2fa25366","dab03dec-bb77-4b3d-9e2c-49362b0442b2",6,"WEEKS",11336
"13edc3e2-59eb-4f1d-a091-f00cb54202b6","62c5c36c-67bb-4e89-9b09-52f87accd0d4","206cc791-de8a-453f-aa8c-fdd86e7e3246",20,"WEEKS",11337
"769c0551-4f5f-4a80-9028-4138ab8c2499","62c5c36c-67bb-4e89-9b09-52f87accd0d4","e73a06fe-2802-4d98-9478-ec42024fb354",2,"WEEKS",11338
"a5fefdd8-4fc5-43a8-883c-dd1e0287cb54","62c5c36c-67bb-4e89-9b09-52f87accd0d4","dab03dec-bb77-4b3d-9e2c-49362b0442b2",10,"WEEKS",11339
"252959f7-d4f5-417c-81c0-8c43c4bf3f70","51ffcb03-3807-469d-adfe-d186a911ac3f","e73a06fe-2802-4d98-9478-ec42024fb354",4,"MONTHS",11340
"304745f7-8b99-4bae-8fad-43b0032bd5ec","51ffcb03-3807-469d-adfe-d186a911ac3f","dab03dec-bb77-4b3d-9e2c-49362b0442b2",36,"MONTHS",11341
"efc5d702-bf44-48c0-b339-abe950f371e9","51ffcb03-3807-469d-adfe-d186a911ac3f","206cc791-de8a-453f-aa8c-fdd86e7e3246",12,"MONTHS",11342
"1e9e3a26-e48b-4427-8eb3-6a5f0631835f","44daca56-b8f9-4a2d-8d51-e39a49e43349","e73a06fe-2802-4d98-9478-ec42024fb354",8,"WEEKS",11343
"22f2dc04-aae2-4105-9eac-0623ee31943b","44daca56-b8f9-4a2d-8d51-e39a49e43349","dab03dec-bb77-4b3d-9e2c-49362b0442b2",50,"WEEKS",11344
"770f2244-b228-4447-8f70-af8bb23dff6f","44daca56-b8f9-4a2d-8d51-e39a49e43349","206cc791-de8a-453f-aa8c-fdd86e7e3246",12,"WEEKS",11345
"36691642-9712-4a99-90f7-9d25cc42dcd6","5fef18fd-7016-4be0-ae10-0792d1b02269","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",11354
"6325b56e-d072-49bc-a5a9-c7afa93751dd","5fef18fd-7016-4be0-ae10-0792d1b02269","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"WEEKS",11355
"7a163a31-1fef-4b9a-9271-3495c8505658","5fef18fd-7016-4be0-ae10-0792d1b02269","e73a06fe-2802-4d98-9478-ec42024fb354",1,"WEEKS",11356
"11593273-e287-4a5c-ad9d-61e2ff458ef4","9239452b-e3f0-4f0a-8dcf-48021178a0e3","206cc791-de8a-453f-aa8c-fdd86e7e3246",1,"WEEKS",11374
"a7d66fc8-e591-4b50-bc6d-726c2894827e","9239452b-e3f0-4f0a-8dcf-48021178a0e3","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11375
"b78c997e-b2c5-4d3a-9262-b02d97da7201","9239452b-e3f0-4f0a-8dcf-48021178a0e3","dab03dec-bb77-4b3d-9e2c-49362b0442b2",1,"WEEKS",11376
"44a90c4f-1eb2-4421-8890-4a5561b325c7","9d0c0b74-a59f-480c-846d-339358df2b5b","206cc791-de8a-453f-aa8c-fdd86e7e3246",8,"WEEKS",11377
"811b3fc9-6c78-4e5e-b30d-cbe90c2c0907","9d0c0b74-a59f-480c-846d-339358df2b5b","dab03dec-bb77-4b3d-9e2c-49362b0442b2",7,"WEEKS",11378
"a9af1262-1f93-4108-adee-459caa78d448","9d0c0b74-a59f-480c-846d-339358df2b5b","e73a06fe-2802-4d98-9478-ec42024fb354",1,"WEEKS",11379
"1df70f7c-0ff4-4306-b318-e30bed326995","10c62235-f39b-4a0c-94cd-fcb3398f8f53","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"WEEKS",11380
"76570668-a99e-4ead-b1d2-884590dab06f","10c62235-f39b-4a0c-94cd-fcb3398f8f53","206cc791-de8a-453f-aa8c-fdd86e7e3246",4,"WEEKS",11381
"8a9ac355-78ef-4f0a-ab34-883357154029","10c62235-f39b-4a0c-94cd-fcb3398f8f53","e73a06fe-2802-4d98-9478-ec42024fb354",2,"WEEKS",11382
"dd293d2b-ab41-475e-b12b-4555ca3029e2","4dd15913-5f91-420b-b401-1d86d3a19305","206cc791-de8a-453f-aa8c-fdd86e7e3246",20,"WEEKS",11383
"e4dd9887-f558-4ca3-9440-8f229e76da41","4dd15913-5f91-420b-b401-1d86d3a19305","e73a06fe-2802-4d98-9478-ec42024fb354",1,"WEEKS",11384
"ff031f4d-b68e-4078-afbc-7a374df78249","4dd15913-5f91-420b-b401-1d86d3a19305","dab03dec-bb77-4b3d-9e2c-49362b0442b2",11,"WEEKS",11385
"12924d89-4f0d-433b-b1a9-e7e9bbb37583","efdcae25-e96a-4df1-b269-8d9c7b5fc112","206cc791-de8a-453f-aa8c-fdd86e7e3246",4,"WEEKS",11386
"7a2a18dc-90b8-46fb-8b54-006976effcc6","efdcae25-e96a-4df1-b269-8d9c7b5fc112","e73a06fe-2802-4d98-9478-ec42024fb354",2,"WEEKS",11387
"f97fcbe4-402c-4477-bb47-299b96c7a4ec","efdcae25-e96a-4df1-b269-8d9c7b5fc112","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"WEEKS",11388
"34419e50-29f0-4d3e-89ac-c7c41bc8cf17","0935a20e-7231-417e-ba07-c9ff8e003e07","dab03dec-bb77-4b3d-9e2c-49362b0442b2",12,"WEEKS",11389
"bccdbf3f-7667-4284-90e0-0e73cb14eff4","0935a20e-7231-417e-ba07-c9ff8e003e07","e73a06fe-2802-4d98-9478-ec42024fb354",1,"WEEKS",11390
"c47e4409-ec7a-4d7c-8f2b-a47446d1a780","0935a20e-7231-417e-ba07-c9ff8e003e07","206cc791-de8a-453f-aa8c-fdd86e7e3246",12,"WEEKS",11391
"0a3815a2-ed7c-445e-a630-6eb206bfec3e","2d10d738-d7cb-4143-b6a4-df35f3a93bd9","206cc791-de8a-453f-aa8c-fdd86e7e3246",1,"WEEKS",11394
"afdf3b35-9d80-42dd-b9de-49d743311661","2d10d738-d7cb-4143-b6a4-df35f3a93bd9","dab03dec-bb77-4b3d-9e2c-49362b0442b2",2,"WEEKS",11395
"cc50a427-acd5-4a6d-afc8-2be83a2f02bc","2d10d738-d7cb-4143-b6a4-df35f3a93bd9","e73a06fe-2802-4d98-9478-ec42024fb354",2,"WEEKS",11396
"1c06e660-6f53-465a-93c4-1204ac69ed86","e1a08a37-5c2e-4d72-a106-d26cd272c52b","206cc791-de8a-453f-aa8c-fdd86e7e3246",6,"MONTHS",11409
"4a8103a2-391d-452e-8aa0-4a8e9c761317","e1a08a37-5c2e-4d72-a106-d26cd272c52b","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11410
"8a456148-ceb6-4713-9ee4-09ed11f6ed79","e1a08a37-5c2e-4d72-a106-d26cd272c52b","dab03dec-bb77-4b3d-9e2c-49362b0442b2",18,"MONTHS",11411
"198de2a8-ddd7-4966-8002-2cc904d2258a","e03a6476-0b81-46d8-90be-a4bce0dfa512","e73a06fe-2802-4d98-9478-ec42024fb354",4,"WEEKS",11414
"400e859c-d8a2-4548-a5df-69ab09995e0c","e03a6476-0b81-46d8-90be-a4bce0dfa512","dab03dec-bb77-4b3d-9e2c-49362b0442b2",16,"WEEKS",11415
"c740d44e-45b9-4016-bfe3-9e830486865e","e03a6476-0b81-46d8-90be-a4bce0dfa512","206cc791-de8a-453f-aa8c-fdd86e7e3246",32,"WEEKS",11416
"447366ab-b670-4f07-8728-e5da7a531921","1ffecb8b-3bb8-4b5c-bc08-1b20b81ea240","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11417
"c72d36d6-94a1-4aa5-9593-291bec90474c","1ffecb8b-3bb8-4b5c-bc08-1b20b81ea240","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"MONTHS",11418
"f8da4f68-f86b-4a3a-b05c-dd53a10464bd","1ffecb8b-3bb8-4b5c-bc08-1b20b81ea240","dab03dec-bb77-4b3d-9e2c-49362b0442b2",36,"MONTHS",11419
"3e47358d-24db-49f8-ae18-b7d89024f92f","e08c3ff1-e0a5-4929-9730-46a0f84e5424","206cc791-de8a-453f-aa8c-fdd86e7e3246",20,"WEEKS",11434
"76f54e08-862d-47d4-852b-e9aa259b1ec0","e08c3ff1-e0a5-4929-9730-46a0f84e5424","dab03dec-bb77-4b3d-9e2c-49362b0442b2",11,"WEEKS",11435
"d7f7dff7-f20e-4258-a7b8-0b5d87a4a6f9","e08c3ff1-e0a5-4929-9730-46a0f84e5424","e73a06fe-2802-4d98-9478-ec42024fb354",1,"WEEKS",11436
"131dfe2f-645c-4ea3-95bc-581d15589dd2","12007566-b683-4f60-bb8c-da8d0e04b704","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",11454
"5b3cdb52-5fb8-4da8-aece-f77984ceab01","12007566-b683-4f60-bb8c-da8d0e04b704","e73a06fe-2802-4d98-9478-ec42024fb354",1,"WEEKS",11455
"b4803954-27ce-4c44-b6c1-96b9f3b793c3","12007566-b683-4f60-bb8c-da8d0e04b704","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"WEEKS",11456
"1a68b897-95dc-42e0-8cca-8617462fbbce","9ab06d62-74a0-463e-a71f-0e22f0e83fc0","206cc791-de8a-453f-aa8c-fdd86e7e3246",10,"WEEKS",11457
"4eac1ec0-71fd-4e63-8fe6-492a433764f1","9ab06d62-74a0-463e-a71f-0e22f0e83fc0","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11458
"dffc60d4-9e13-4465-ac6e-8e9fb9ec32ea","9ab06d62-74a0-463e-a71f-0e22f0e83fc0","dab03dec-bb77-4b3d-9e2c-49362b0442b2",12,"WEEKS",11459
"958e9d2d-fc7f-482f-88a5-e9b1a9abf4f1","1c6d290a-0fe6-47bd-8cee-38e5f208fc4f","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11460
"b6e5a6d3-dbc1-4a57-a77c-96ebab9326d6","1c6d290a-0fe6-47bd-8cee-38e5f208fc4f","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",11461
"d51d8d14-caf5-4b74-9d90-74b72555aea8","1c6d290a-0fe6-47bd-8cee-38e5f208fc4f","dab03dec-bb77-4b3d-9e2c-49362b0442b2",2,"WEEKS",11462
"34f13b46-4f7a-458c-9d5d-7b0edfd13f4e","baa432f3-6c2e-4966-9b45-93952fe339bb","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",11474
"45ee677f-5581-4970-9eec-2fe50f1c000d","baa432f3-6c2e-4966-9b45-93952fe339bb","dab03dec-bb77-4b3d-9e2c-49362b0442b2",8,"WEEKS",11475
"a8a34b72-8c46-4364-85d8-5bd5d37efb14","baa432f3-6c2e-4966-9b45-93952fe339bb","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11476
"2efb99e8-592b-4894-a970-659728a849ed","907a73bb-1eba-49d7-aae3-19da6a33c009","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",11494
"8e074924-68ab-4a84-b9da-98138f6d4b22","907a73bb-1eba-49d7-aae3-19da6a33c009","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"MONTHS",11495
"bcb53e46-4a3d-4008-8b42-0067b6ad2bb9","907a73bb-1eba-49d7-aae3-19da6a33c009","e73a06fe-2802-4d98-9478-ec42024fb354",1,"MONTHS",11496
"133aced7-cd69-4ce2-85b7-71c441ef8f42","67bcb566-4225-4f60-9e25-f84aaafff776","dab03dec-bb77-4b3d-9e2c-49362b0442b2",12,"WEEKS",11514
"7bb8352d-04bc-4102-959c-391ba7e63fc7","67bcb566-4225-4f60-9e25-f84aaafff776","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",11515
"af4bedc5-484f-4bfc-aba8-aeccb436819a","67bcb566-4225-4f60-9e25-f84aaafff776","e73a06fe-2802-4d98-9478-ec42024fb354",4,"WEEKS",11516
"842aed62-1a1d-4612-8b57-75f2a8ce8389","c626d4fa-ede3-42e2-9378-be4bed21814e","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",11534
"bda2af65-46d9-4c4f-a97f-e7f401745d76","c626d4fa-ede3-42e2-9378-be4bed21814e","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11535
"be951314-d02a-4bd5-92cb-c0361f1c6477","c626d4fa-ede3-42e2-9378-be4bed21814e","dab03dec-bb77-4b3d-9e2c-49362b0442b2",6,"WEEKS",11536
"5c06b69d-6183-4c86-9b26-992a9e17a8b8","ccc42221-d336-4384-9cea-3dea8baf538f","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",11537
"f28c801c-ecdf-4240-9ef1-f7eca6d7fc78","ccc42221-d336-4384-9cea-3dea8baf538f","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11538
"f9c10f6e-a880-4fb4-ac77-b93a8540dfd7","ccc42221-d336-4384-9cea-3dea8baf538f","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"WEEKS",11539
"63e99c0f-03b4-4c83-9709-53353f3570e8","91cfcd0e-afde-485a-bc15-12addbc14d20","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"WEEKS",11540
"8e596aea-7aaf-4136-be88-a6be49d1ad5e","91cfcd0e-afde-485a-bc15-12addbc14d20","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11541
"ba72ed3a-27d8-435a-aa06-2ce8c07c6ab4","91cfcd0e-afde-485a-bc15-12addbc14d20","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",11542
"117842a7-ba36-42f7-8bf0-c9ca29566633","26e45a3c-27ed-4fd2-805e-3dee1fd77788","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",11543
"515f4f6b-3bf4-4059-ae4a-625bb0106f8f","26e45a3c-27ed-4fd2-805e-3dee1fd77788","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11544
"db47668d-76c4-4626-a821-4b9714ffc6cc","26e45a3c-27ed-4fd2-805e-3dee1fd77788","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"WEEKS",11545
"189deb8b-2b3d-42bd-8369-486fe1e8171b","c84dee75-3bd3-4f3a-b076-424d95dd691f","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11546
"7d1ec980-dc78-486b-80ef-2447c4b09c6c","c84dee75-3bd3-4f3a-b076-424d95dd691f","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",11547
"bdf312db-86f1-4a97-bd40-64eb228b3c14","c84dee75-3bd3-4f3a-b076-424d95dd691f","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"WEEKS",11548
"12c194b6-364f-4783-b52d-ee6cd1abaccd","999e18d7-7b56-4750-ba5a-0d0ff4c366d0","e73a06fe-2802-4d98-9478-ec42024fb354",4,"MONTHS",11549
"c181e045-1766-4f43-b024-bdadc99b2e28","999e18d7-7b56-4750-ba5a-0d0ff4c366d0","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",11550
"e2bd5856-12f3-49d8-bf55-210be6086720","999e18d7-7b56-4750-ba5a-0d0ff4c366d0","dab03dec-bb77-4b3d-9e2c-49362b0442b2",,"WEEKS",11551
"00610999-dc74-4388-b3f2-7feac4f5d640","9efd3f77-2ffd-48e9-a0f4-a8c0c2c62e41","e73a06fe-2802-4d98-9478-ec42024fb354",4,"WEEKS",11552
"f11ce6b8-5c71-45ad-9d2b-35ce3b596a5f","9efd3f77-2ffd-48e9-a0f4-a8c0c2c62e41","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",11553
"f9b6aeff-2e98-4c51-8104-93b750635d78","9efd3f77-2ffd-48e9-a0f4-a8c0c2c62e41","dab03dec-bb77-4b3d-9e2c-49362b0442b2",,"WEEKS",11554
"52bbbce8-ac9d-4573-ae25-935fc407d393","4b3530d9-2a2b-4d1b-8fb8-b9cc1739d850","e73a06fe-2802-4d98-9478-ec42024fb354",2,"WEEKS",11555
"5f4ffd75-ff69-4038-895c-810a7bf06b90","4b3530d9-2a2b-4d1b-8fb8-b9cc1739d850","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",11556
"7f915a9f-ca51-4239-a0c4-0290dd1ca261","4b3530d9-2a2b-4d1b-8fb8-b9cc1739d850","dab03dec-bb77-4b3d-9e2c-49362b0442b2",2,"MONTHS",11557
"bdb99257-783f-4485-b263-283e276f2ffb","284321e1-1ef1-4a52-9450-5e1bab27d965","e73a06fe-2802-4d98-9478-ec42024fb354",2,"MONTHS",11558
"c98390f8-ef39-4660-a31a-908871b0bfe5","284321e1-1ef1-4a52-9450-5e1bab27d965","dab03dec-bb77-4b3d-9e2c-49362b0442b2",2,"WEEKS",11559
"cc5c129a-4b77-4c0d-85e9-85e0affdd235","284321e1-1ef1-4a52-9450-5e1bab27d965","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",11560
"0cb25f77-53e7-4a08-a42d-bfae6d98120c","f1473cd1-62b0-4c24-873d-a4184df6608d","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11574
"43f8e35f-16ce-4699-b3c1-81e19a2daf4b","f1473cd1-62b0-4c24-873d-a4184df6608d","206cc791-de8a-453f-aa8c-fdd86e7e3246",10,"WEEKS",11575
"f5781e1c-45be-4d93-a755-7379930f2e6d","f1473cd1-62b0-4c24-873d-a4184df6608d","dab03dec-bb77-4b3d-9e2c-49362b0442b2",12,"WEEKS",11576
"5a8beaca-9532-463d-9f55-cfb7386ac273","7d68c5a1-234c-45bf-9be6-494eed13a293","e73a06fe-2802-4d98-9478-ec42024fb354",6,"MONTHS",11594
"8a607385-8a18-414b-9a5c-388320f24303","7d68c5a1-234c-45bf-9be6-494eed13a293","dab03dec-bb77-4b3d-9e2c-49362b0442b2",12,"MONTHS",11595
"a73de15d-aaf1-4f6c-99e1-a243b03dc591","7d68c5a1-234c-45bf-9be6-494eed13a293","206cc791-de8a-453f-aa8c-fdd86e7e3246",18,"MONTHS",11596
"800dd029-919b-446b-9ba6-373d77d06b0b","c54a8411-86da-4685-84e1-157ea268f7f0","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11614
"ed1c9e0d-fd02-479d-a17d-1fea4d514890","c54a8411-86da-4685-84e1-157ea268f7f0","dab03dec-bb77-4b3d-9e2c-49362b0442b2",12,"WEEKS",11615
"f61ea88d-deed-44b3-9b43-4d126133706c","c54a8411-86da-4685-84e1-157ea268f7f0","206cc791-de8a-453f-aa8c-fdd86e7e3246",10,"WEEKS",11616
"4ed3cd23-9865-41e0-bf2b-ae8808cee12c","f939d25b-05d1-45b9-a245-63e25c278e51","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11617
"7353eebf-d8e9-4197-a99f-a92433d64532","f939d25b-05d1-45b9-a245-63e25c278e51","206cc791-de8a-453f-aa8c-fdd86e7e3246",10,"WEEKS",11618
"b68b371a-e765-491e-81a6-e2f264dd30eb","f939d25b-05d1-45b9-a245-63e25c278e51","dab03dec-bb77-4b3d-9e2c-49362b0442b2",12,"WEEKS",11619
"1a74d695-4d62-4851-aca2-0255ff8dc74e","791d03e9-255c-425b-97f9-c29a64b5f053","206cc791-de8a-453f-aa8c-fdd86e7e3246",20,"WEEKS",11620
"2d56817c-d5c0-4307-95ce-eb378763ab58","791d03e9-255c-425b-97f9-c29a64b5f053","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11621
"db2573f3-b48e-401a-a758-f74a2baab585","791d03e9-255c-425b-97f9-c29a64b5f053","dab03dec-bb77-4b3d-9e2c-49362b0442b2",30,"WEEKS",11622
"8ff8559c-6b75-47d8-bede-0f2e2db714ef","26e6f1a7-f4b3-40fa-b023-9d767d5dec17","206cc791-de8a-453f-aa8c-fdd86e7e3246",12,"MONTHS",11623
"d4678cfc-a021-4585-8da1-874b08a6b20d","26e6f1a7-f4b3-40fa-b023-9d767d5dec17","e73a06fe-2802-4d98-9478-ec42024fb354",6,"MONTHS",11624
"f80431e3-c211-4108-80d9-986a6566f470","26e6f1a7-f4b3-40fa-b023-9d767d5dec17","dab03dec-bb77-4b3d-9e2c-49362b0442b2",12,"MONTHS",11625
"0cd8f7b9-06cb-4e6f-8d3b-3e17c8364818","8b73cc31-5503-473b-bbcb-ea2a73667653","206cc791-de8a-453f-aa8c-fdd86e7e3246",20,"WEEKS",11626
"bc0fa383-484b-4f71-be02-a0098aa3d202","8b73cc31-5503-473b-bbcb-ea2a73667653","dab03dec-bb77-4b3d-9e2c-49362b0442b2",70,"WEEKS",11627
"c30daec9-1481-4b94-8050-4be9ece02b5e","8b73cc31-5503-473b-bbcb-ea2a73667653","e73a06fe-2802-4d98-9478-ec42024fb354",8,"WEEKS",11628
"181d2604-4a0c-4495-bbcc-60806f73d96a","89d7553c-dec0-4aaa-b0c0-060dbaf01989","206cc791-de8a-453f-aa8c-fdd86e7e3246",8,"WEEKS",11629
"aa42c6f1-a06c-4ad5-8fda-a79b7997e3db","89d7553c-dec0-4aaa-b0c0-060dbaf01989","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"WEEKS",11630
"c463e4b8-083d-4c5b-ba68-a71c919beae2","89d7553c-dec0-4aaa-b0c0-060dbaf01989","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11631
"625bd716-b787-4ed3-ae02-84fa849459de","69af4b42-4b8e-4949-886a-cc216c60a2b4","206cc791-de8a-453f-aa8c-fdd86e7e3246",18,"MONTHS",11634
"a19dadb3-7bce-4982-b3cb-dafbb859ece0","69af4b42-4b8e-4949-886a-cc216c60a2b4","dab03dec-bb77-4b3d-9e2c-49362b0442b2",12,"MONTHS",11635
"f1362a0b-a7d2-4ed7-bfd9-ba09027a0f4d","69af4b42-4b8e-4949-886a-cc216c60a2b4","e73a06fe-2802-4d98-9478-ec42024fb354",6,"MONTHS",11636
"35fb0063-7845-4c66-aa4f-fd5d60a54d9a","afdc33c2-8754-402d-a9d4-2eede2dba6e7","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11654
"5ce7a5f8-5620-43dc-a833-0b556b213a9a","afdc33c2-8754-402d-a9d4-2eede2dba6e7","dab03dec-bb77-4b3d-9e2c-49362b0442b2",12,"WEEKS",11655
"de6bffe2-539d-42e2-8ab2-6b9e49f0fdeb","afdc33c2-8754-402d-a9d4-2eede2dba6e7","206cc791-de8a-453f-aa8c-fdd86e7e3246",10,"WEEKS",11656
"3305b81d-c160-412e-9f65-914f24bd9bfa","a8454c58-20ee-4085-acf0-e5486f117429","206cc791-de8a-453f-aa8c-fdd86e7e3246",10,"WEEKS",11657
"63a3b6bd-6b25-48c8-9699-36faa8b6c48e","a8454c58-20ee-4085-acf0-e5486f117429","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11658
"7b66e202-8e25-4661-8e74-881b3d42d98b","a8454c58-20ee-4085-acf0-e5486f117429","dab03dec-bb77-4b3d-9e2c-49362b0442b2",12,"WEEKS",11659
"1ed557f0-7e88-4604-8414-e6e1a11c3189","8959713b-a4f4-4c7b-a3de-baa50d6a9990","206cc791-de8a-453f-aa8c-fdd86e7e3246",20,"WEEKS",11660
"372dcc8f-62fb-4a5d-ad61-d910c63d1937","8959713b-a4f4-4c7b-a3de-baa50d6a9990","dab03dec-bb77-4b3d-9e2c-49362b0442b2",30,"WEEKS",11661
"3edcc996-ae39-4072-b625-e39043eb0300","8959713b-a4f4-4c7b-a3de-baa50d6a9990","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",11662
"3be5f7e1-ee35-4c85-a59e-f0094214788a","f2f84982-3201-4ad2-9278-6376f30fca9b","dab03dec-bb77-4b3d-9e2c-49362b0442b2",8,"WEEKS",11663
"5f6eb871-22df-4abb-a495-a0fde73597d4","f2f84982-3201-4ad2-9278-6376f30fca9b","206cc791-de8a-453f-aa8c-fdd86e7e3246",6,"WEEKS",11664
"c5dd6556-11d9-47d7-9064-4443788495f7","f2f84982-3201-4ad2-9278-6376f30fca9b","e73a06fe-2802-4d98-9478-ec42024fb354",2,"WEEKS",11665
"3dbbf244-ed30-4c03-b6b7-75edac374f89","d270fab2-6314-479d-adab-3142f4c941b3","dab03dec-bb77-4b3d-9e2c-49362b0442b2",6,"WEEKS",11674
"e8f6ac7e-332c-4754-828c-57d1dcc9ca8e","d270fab2-6314-479d-adab-3142f4c941b3","e73a06fe-2802-4d98-9478-ec42024fb354",2,"WEEKS",11675
"edcd2fcc-76a0-4748-9b73-0867112cf146","d270fab2-6314-479d-adab-3142f4c941b3","206cc791-de8a-453f-aa8c-fdd86e7e3246",8,"WEEKS",11676
"0a5b23df-b1b5-4175-bc56-33f3dcbed457","8903e116-0b96-47c5-a7d5-214531b4b3b9","206cc791-de8a-453f-aa8c-fdd86e7e3246",24,"WEEKS",11694
"2206af32-d90a-472e-a79d-c58143f9683d","8903e116-0b96-47c5-a7d5-214531b4b3b9","e73a06fe-2802-4d98-9478-ec42024fb354",6,"WEEKS",11695
"5c95d758-4898-4c91-a0c7-f21a9e86fb35","8903e116-0b96-47c5-a7d5-214531b4b3b9","dab03dec-bb77-4b3d-9e2c-49362b0442b2",50,"WEEKS",11696
"24dcd12e-dba8-491a-b3e9-dd1cc41889e9","96f0cef4-ea79-4491-ba5e-a8f5b2db5c68","dab03dec-bb77-4b3d-9e2c-49362b0442b2",32,"WEEKS",11714
"8500defd-cd84-462a-bd3d-7d9192aa3d46","96f0cef4-ea79-4491-ba5e-a8f5b2db5c68","e73a06fe-2802-4d98-9478-ec42024fb354",4,"WEEKS",11715
"ecdf57e8-9b7a-462b-9f7e-224c7ff6b710","96f0cef4-ea79-4491-ba5e-a8f5b2db5c68","206cc791-de8a-453f-aa8c-fdd86e7e3246",20,"WEEKS",11716
"1342026a-3708-402e-939b-507d3fb0e341","48514b98-b373-4450-9ad1-26b952f5f90c","dab03dec-bb77-4b3d-9e2c-49362b0442b2",12,"WEEKS",11717
"15780444-43a9-4362-8740-3679e5c82cde","48514b98-b373-4450-9ad1-26b952f5f90c","e73a06fe-2802-4d98-9478-ec42024fb354",8,"WEEKS",11718
